,dates,vcan,ab,jpn,jst,jps,cavado,crista,difluência,convergência,text_data,url_data
22,2009010200,0,0,0,0,1,0,0,0,0,"Na carta de altitude da 00z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), que atinge o Chile, nordeste da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atinge a província de Buenos Aires e desloca-se pelo Atlântico, onde contorna um cavado significativo. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado.  No extremo sul do continente a influência é dos ventos associados com o JPN e com o Jato Polar Sul (JPS). 
No sul do PA há um Vórtice Ciclônico de Altos Níveis (VCAN). Este VCAN se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa, que junto com o calor e umidade em superfície, causa a nebulosidade observada na imagem de satélite.
Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010200.gif
23,2009010200,0,0,0,0,0,1,0,0,0,"Na carta de altitude da 00z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), que atinge o Chile, nordeste da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atinge a província de Buenos Aires e desloca-se pelo Atlântico, onde contorna um cavado significativo. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado.  No extremo sul do continente a influência é dos ventos associados com o JPN e com o Jato Polar Sul (JPS). 
No sul do PA há um Vórtice Ciclônico de Altos Níveis (VCAN). Este VCAN se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa, que junto com o calor e umidade em superfície, causa a nebulosidade observada na imagem de satélite.
Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010200.gif
24,2009010212,1,0,0,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atingia a província de Buenos Aires na análise anterior, e agora atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, e não toca o continente. No sudoeste do PA há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010212.gif
25,2009010212,0,1,0,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atingia a província de Buenos Aires na análise anterior, e agora atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, e não toca o continente. No sudoeste do PA há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010212.gif
26,2009010212,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 12z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atingia a província de Buenos Aires na análise anterior, e agora atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, e não toca o continente. No sudoeste do PA há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010212.gif
27,2009010212,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 12z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atingia a província de Buenos Aires na análise anterior, e agora atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, e não toca o continente. No sudoeste do PA há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010212.gif
28,2009010212,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 12z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atingia a província de Buenos Aires na análise anterior, e agora atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, e não toca o continente. No sudoeste do PA há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010212.gif
29,2009010212,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 12z de hoje (02/01), observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que atingia a província de Buenos Aires na análise anterior, e agora atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, e não toca o continente. No sudoeste do PA há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010212.gif
30,2009010218,1,0,0,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (02/01), não houve mudanças significativas no padrão sinótico descrito nas análises anteriores, portanto, observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que nesta análise atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, tocando o extremo sul do continente. Entre o oeste do PA e o AM há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010218.gif
31,2009010218,0,1,0,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (02/01), não houve mudanças significativas no padrão sinótico descrito nas análises anteriores, portanto, observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que nesta análise atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, tocando o extremo sul do continente. Entre o oeste do PA e o AM há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010218.gif
32,2009010218,0,0,1,0,0,0,0,0,0,"Na carta de altitude das 18z de hoje (02/01), não houve mudanças significativas no padrão sinótico descrito nas análises anteriores, portanto, observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que nesta análise atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, tocando o extremo sul do continente. Entre o oeste do PA e o AM há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010218.gif
33,2009010218,0,0,0,1,0,0,0,0,0,"Na carta de altitude das 18z de hoje (02/01), não houve mudanças significativas no padrão sinótico descrito nas análises anteriores, portanto, observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que nesta análise atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, tocando o extremo sul do continente. Entre o oeste do PA e o AM há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010218.gif
34,2009010218,0,0,0,0,1,0,0,0,0,"Na carta de altitude das 18z de hoje (02/01), não houve mudanças significativas no padrão sinótico descrito nas análises anteriores, portanto, observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que nesta análise atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, tocando o extremo sul do continente. Entre o oeste do PA e o AM há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010218.gif
35,2009010218,0,0,0,0,0,1,0,0,0,"Na carta de altitude das 18z de hoje (02/01), não houve mudanças significativas no padrão sinótico descrito nas análises anteriores, portanto, observa-se a Alta da Bolívia (AB), atuando sobre a Bolívia, Peru, MS, extremo oeste de SP, sul de GO e centro-sul de MT. Ao sul desta área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando no centro-norte da Argentina e RS. A sul deste ramo do JST há um ramo do Jato Polar Norte (JPN), que nesta análise atua somente sobre o Atlântico, onde contorna um cavado. Entre o Chile e Argentina, logo ao sul do JST, há um segundo cavado bastante significativo.  O Jato Polar Sul (JPS) atua a sul de 50S, tocando o extremo sul do continente. Entre o oeste do PA e o AM há um Vórtice Ciclônico de Altos Níveis (VCAN), que se deslocou nos últimos dias desde o norte do Nordeste até esta área. Este VCAN também influencia o norte do PA, nordeste da AM e RR, áreas com significativa difluência dos ventos em 250hPa. Entre a AB atuando sobre o sul do Centro-Oeste e o JST que desloca-se entre o Sul e o Atlântico, também há uma significativa área  de difluência dos ventos que atua sobre o Sudeste. Nesta área entre o Sudeste e MS, a nebulosidade é resultado tanto desta difluência dos ventos quanto por conta de resquícios da zona de convergência que atuou nesta área. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010218.gif
36,2009010300,0,1,0,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (03/01), nota-se uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre a parte central do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista (ver imagem de satélite). Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo de forma zonal para o Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Outro cavado pode ser notado a sudoeste deste cavado estendendo seu eixo entre o Pacífico, passando pelo sul da Província de Buenos Aires seguindo pelo Atlântico de forma quase longitudinal em torno de 59W passando praticamente sobre as Ilhas Malvinas. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outro ramo do JPS pode ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010300.gif
37,2009010300,0,0,1,0,0,0,0,0,0,"Na carta de altitude da 00z de hoje (03/01), nota-se uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre a parte central do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista (ver imagem de satélite). Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo de forma zonal para o Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Outro cavado pode ser notado a sudoeste deste cavado estendendo seu eixo entre o Pacífico, passando pelo sul da Província de Buenos Aires seguindo pelo Atlântico de forma quase longitudinal em torno de 59W passando praticamente sobre as Ilhas Malvinas. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outro ramo do JPS pode ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010300.gif
38,2009010300,0,0,0,1,0,0,0,0,0,"Na carta de altitude da 00z de hoje (03/01), nota-se uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre a parte central do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista (ver imagem de satélite). Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo de forma zonal para o Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Outro cavado pode ser notado a sudoeste deste cavado estendendo seu eixo entre o Pacífico, passando pelo sul da Província de Buenos Aires seguindo pelo Atlântico de forma quase longitudinal em torno de 59W passando praticamente sobre as Ilhas Malvinas. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outro ramo do JPS pode ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010300.gif
39,2009010300,0,0,0,0,1,0,0,0,0,"Na carta de altitude da 00z de hoje (03/01), nota-se uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre a parte central do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista (ver imagem de satélite). Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo de forma zonal para o Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Outro cavado pode ser notado a sudoeste deste cavado estendendo seu eixo entre o Pacífico, passando pelo sul da Província de Buenos Aires seguindo pelo Atlântico de forma quase longitudinal em torno de 59W passando praticamente sobre as Ilhas Malvinas. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outro ramo do JPS pode ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010300.gif
40,2009010300,0,0,0,0,0,1,0,0,0,"Na carta de altitude da 00z de hoje (03/01), nota-se uma área de circulação anticiclônica associada a Alta da Bolívia (AB) atuando na parte central, oeste e norte do continente, no entanto, o centro deste sistema não está bem configurado. Um cavado invertido pode ser notado a norte da circulação anticiclônica, citada anteriormente, estendendo seu eixo entre a parte central do Mato Grosso (MT) e centro-norte do Amazonas (AM). Outra área com presença de perturbações ciclônicas é notada sobre o Pará (PA) e sobre  parte da Região Nordeste do Brasil. Um cavado de menor amplitude é notado entre o norte de São Paulo (SP) e leste do Paraná (PR) favorecendo o levantamento e a formação de instabilidade entre o triângulo Mineiro e o norte paulista (ver imagem de satélite). Ao sul da área de circulação anticiclônica nota-se o Jato Subtropical (JST), atuando em parte do norte e do nordeste da Argentina, Rio Grande do Sul (RS) e sul de Santa Catarina (SC) seguindo de forma zonal para o Atlântico. Sobre este oceano, este máximo de vento acopla-se a um ramo do Jato Polar Norte (JPN). Estes máximos de vento contornam a vanguarda de um amplo cavado que se estende desde o centro-leste da Argentina seguindo pelo Atlântico em torno do paralelo 37S e dão suporte a uma frente fria observada em superfície a leste da região Sul do Brasil. Outro cavado pode ser notado a sudoeste deste cavado estendendo seu eixo entre o Pacífico, passando pelo sul da Província de Buenos Aires seguindo pelo Atlântico de forma quase longitudinal em torno de 59W passando praticamente sobre as Ilhas Malvinas. Entre o Pacífico e o Atlântico a oeste das Ilhas Malvinas pode-se notar outro ramo do JPN acoplado ao Jato Polar Sul (JPS) cortando o sul do continente. Outro ramo do JPS pode ser notado sobre o Atlântico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009010300.gif
