,dates,vcan,text_data,url_data
264,2009081800,0,"Na análise da carta sinótica de altitude da 00Z do dia 18/08, observa-se um escoamento bastante baroclínico em grande parte do centro e sul do Continente Sulamericano. Isto é notado pela presença de um amplo cavado, que se estende com seu eixo entre o sul de RO, passando pelo oeste de MS e do RS e bacia do rio de la Plata. Os Jatos Subtropical (JST) e Polar Norte (JPN) contornam esse cavado a leste dos Andes, sendo que no Pacífico apresentam curvatura ligeiramente anticiclônica e vêm se acoplar ao Jato Polar Sul (JPS) a oeste do meridiano de 90W. No Atlântico o JPS se combina com o JPN, onde estão associados a uma frente fria em superfície. Nas sondagens de São Paulo ao Rio Grande do Sul observa-se ventos fortes e de noroeste. Uma região com escoamento anticiclônico aparece no norte das Regiões Nordeste e Norte, sendo que uma crista se estende do Atlântico para o leste do PA, passando pelo semi-árido do Nordeste. Nessa grande área há pouca nebulosidade. No Pacífico sudeste observa-se uma crista, que está relacionada a um padrão ligeiramente de bloqueio atmosférico.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009081800.gif
265,2009081900,0,"Na análise da carta sinótica de altitude da 00Z do dia 19/08, observa-se a persistência do fluxo  baroclínico sobre o centro-sul do Continente Sulamericano. A ampla área ciclônica sobre o continente a sul de 15S, contornada pelo Jato Subtropical (JST), tem cavados menos amplificados embebidos em seu escoamento e que refletem em um fluxo bastante perturbado em 500 hPa. O Jato Polar Norte (JPN) verifica-se contornando o cavado frontal entre o RS e o Atlântico. Observa-se um acoplamento do JST e JPN entre o Pacífico e leste do continente causando um fluxo difluente entre Paraguai, MS e centro-norte do Sul do Brasil.  Áreas de difluência dos ventos são observadas no fluxo de norte sobre o Norte do Brasil, isto associado a umidade em níveis mais baixos da troposfera causa instabilidade como a observada no oeste do AM.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009081900.gif
266,2009082000,0,"Na análise da carta sinótica de altitude da 00Z do dia 20/08, observa-se o Jato Subtropical (JST) a cortando o continente entre o norte da Argentina e o sul do Sudeste do Brasil. Este máximo de vento está associado ao escoamento ciclônico que atua nesta área. Sobre o Sudeste observa-se significativa difluência dos ventos com a saída polar do JST sobre SP. O Jato Polar Norte (JPN) verifica-se contornando o cavado, com eixo entre o RS e o Uruguai, associado a onda frontal em formação (superfície) e está acoplando-se ao JST. Áreas de difluência dos ventos são observadas no fluxo de norte sobre o Norte do Brasil, isto associado a umidade em níveis mais baixos da troposfera causa instabilidade como a observada no noroeste do AM. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082000.gif
267,2009082100,1,"Na análise da carta sinótica de altitude da 00Z do dia 21/08,  observa-se um padrão bastante baroclínico no Continente com a presença de um amplo cavado estendido entre o Peru, Bolívia, sul do RS e Atlântico, onde se acopla com um Vórtice Ciclônico de Altos Níveis (VCAN), cujo centro está nas Ilhas Geórgia. Esse cavado tem a presença dos Jatos Subtropical (JST) e Polar Norte (JPN) acoplados entre o Pacífico e a Região Sul do Brasil, sendo que nas proximidades da Bahia Blanca há um pequeno ramo do Jato Polar Sul (JPS). A presença desses Jatos identificam a presença de ar frio entre latitudes médias e altas. Os ventos apresentam valores superioroes a 80 kt nas sondagens de Porto Alegre e de São Paulo. A norte do Jato Subtropical o escoamento apresenta um cavado em GO, que não provoca tempo significativo na sua vanguarda. Um centro de circulação anticiclônica está localizado no centro do Estado do PA e estende uma crista para leste que atinge o litoral norte da Região Nordeste e uma outra para oeste até o sudoeste do AM, favorecendo a nebulosidade no sudoeste do AM e em RO. No Pacífico os Jatos Polar Norte e Polar Sul se combinam e contornam um VCAN, que provoca bastante nebulosidade no Pacífico sudeste.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082100.gif
268,2009082200,1,"Na análise da carta sinótica de altitude da 00Z do dia 22/08,  observa-se um padrão ciclônico e bastante baroclínico sul de 20S. Sobre o Atlântico, a leste das Regiões Sul e Sudeste, observa-se o cavado frontal direcionado de maneira meridional ao longo de 40W, contornado pelos Jatos Subtropical (JST), Polar Norte (JPN e Polar Sul (JPS). Um segundo cavado pode ser visto entre a Bolívia, Paraguai e norte da Argentina, e que é responsável pelo formação de nuvens convectivas sobre o MS. Um centro de circulação anticiclônico é visto no leste do AM, e seu fluxo predomina em praticamente toda Região Norte. Entre o oeste do AM e AC pode-se notar um fluxo ciclônico, onde observa-se muita nebulosidade convectiva. No sul do Pacífico nota-se a presença de um Vórtice Ciclônico de Altos Níveis (VCAN), que desprende um cavado em direção ao extremo sul da Argentina
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082200.gif
269,2009082300,0,"Na análise da carta sinótica de altitude da 00Z do dia 23/08,  observa-se uma ampla área de circulação ciclônica atuando em grande parte do território brasileiro (a sul de 10S). Embebidos neste fluxo, nota-se outros cavado de onda relativamente curta, como é o caso de um cavado observado entre o Paraguai e o MS, e que envia pulsos ciclônico para leste/sudeste, atingindo o norte do PR, SP e o sul de MG. Este padrão no escoamento dos ventos é um dos fatores causadores de toda instabilidade convectiva que pode ser visto através das imagens de satélite sobre o MS. Um centro anticiclônico é visto no nordeste do AM, desprendendo uma crista sobre o norte da Região Nordeste. O fluxo praticamente zonal entre o centro-sul do AM e do PA, combinados com fatores termodinâmicos, provocam a formação da nebulosidade convectiva observada sobre este setor do país. O Jato Subtropical (JST) atuando praticamente ao longo do paralelo 20S entre o Pacífico e o Atlântico, mais enfraquecido sobre o continente. Os Jatos Polar Norte (JPN) e Polar Sul (JPS) estão acoplados entre 30S e 45S.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082300.gif
270,2009082400,0,"Na análise da carta sinótica de altitude da 00Z do dia 24/08,  observa-se uma ampla área de circulação ciclônica atuando em grande parte do território brasileiro (a sul de 10S). Embebidos neste fluxo, nota-se outros cavado de onda relativamente curta, como é o caso de um cavado observado entre o Pacífico, norte do Chile e da Argentina, e outro entre o leste de GO e o norte de SP. Um centro anticiclônico é visto no nordeste do AM, desprendendo uma crista sobre o norte da Região Nordeste. O fluxo perturbado entre o Centro-Oeste e Sudeste do Brasil é o responsável por toda instabilidade observada em sobre este setor do país. O Jato Subtropical (JST) contorna o cavado sobre o norte da Argentina, passando pela Região Sul, prolongando-se pelo Atlântico. O Jato Polar Norte (JPN) encontra-se enfraquecido sobre o continente, mas sobre o Pacífico e sobre o Atlântico encontra-se acoplado ao Jato Polar Sul (JPS), entre os paralelos 35 e 45S.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082400.gif
271,2009082500,0,"Na análise da carta sinótica de altitude da 00Z do dia 25/08,  observa-se um cavado observado entre o norte do Peru, Paraguai e RS. Na dianteira deste cavado nota-se a atuação do Jato Subtropical (JST), dando suporte a um canal de umidade observado em superfície entre o sul da Região Norte e Sudeste. Nota-se também alguma difluência no fluxo dos ventos entre GO, DF e centro-oeste de MG. Um segundo cavado pode ser visto no leste da Região Nordeste, sobre o Atlântico, e auxilia na formação da nebulosidade baixa observada sobre o nordeste desta Região, e que vem causando acumulados significativos, principalmente no leste de PE. Um centro anticiclônico é visto no norte do AM, desprendendo uma crista sobre o norte da Região Nordeste, de onde desprende-se uma crista pelo norte da Região Nordeste. Os Jatos Polar Norte (JPN) e Polar Sul (JPS) estão acoplados entre o Pacífico e o Atlântico, com circulação anticiclônica, a sul de 30S.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082500.gif
272,2009082600,0,"Na análise da carta sinótica de altitude da 00Z do dia 26/08,  observa-se um cavado observado entre o sul da Bolívia, Paraguai e Sul do Brasil. Na dianteira deste cavado observa-se a presença do Jato Subtropical (JST). Estes sistemas dão suporte a uma zona de convergência de umidade observada entre o sul da Região Norte, e parte das Regiões Centro-Oeste e Sudeste, onde pode-se notar, através da imagem de satélite, uma banda de nebulosidade. Atrás deste cavado, entre o centro-norte da Argentina e Uruguai, nota a atuação de uma área de crista, que é contornada em sua borda sul pelo Jato Polar Norte (JPN). O Jato Polar Sul (JPS) acopla-se ao JPN sobre o Atlântico. Entre as Regiões Norte e Nordeste, o predomínio do escoamento é anticiclônico, com um cavado sobre o centro-sul do PA.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082600.gif
273,2009082700,0,"Na análise da carta sinótica de altitude da 00Z do dia 27/08,  observa-se a persistência de um cavado entre o norte da Bolívia, Centro-Oeste e Sul do Brasil. Na vanguarda deste cavado observa-se a presença do Jato Subtropical (JST), ambos sistemas dando suporte a uma zona de convergência de umidade atuando entre o sul o AM até o ES, em superfície. Na retaguarda do cavado o fluxo é anticiclônico. O Jato Polar Norte (JPN) atua com circulação anticiclônica entre o Pacífico e o Atlântico, a sul de 30S. O Jato Polar Sul (JPS) encontra-se bastante enfraquecido. No nordeste da Região Nordeste nota-se uma área de circulação anticiclônica.

 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082700.gif
274,2009082800,0,"Na análise da carta sinótica de altitude da 00Z do dia 28/08, nota-se a presença de um amplo cavado estendendo seu eixo entre o noroeste e leste da Bolívia, noroeste e leste de MS, oeste e leste de SP prolongando-se pelo Atlântico. Na vanguarda deste cavado pode-se notar a presença do Jato Subtropical (JST) estendendo-se por GO, DF, oeste, centro e leste de MG, ES e RJ propagando-se pelo Atlântico. Estes dois sistemas auxiliam na manutenção da convergência de umidade observada em superfície entre o norte do Sudeste e o sul do AM. Sobre o norte do Chile observa-se a presença de um núcleo anticiclônico que desprende uma crista em direção ao centro-norte da Argentina, Uruguai e sul da Região Sul. Este área de crista provoca subsidência na coluna atmosférica inibindo a formação de nebulosidade sobre estas áreas. Na borda sul desta crista atuam, acoplados, ramos dos JST, Jato Polar Norte (JPN) e Jato Polar Sul (JPS). Estes máximos de vento apresentam escoamento bastante zonal sobre a região da Patagônia o que indica, aproximadamente, a região preferencial da atuação dos sistemas frontais em superfície.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082800.gif
275,2009082900,0,"Na análise da carta sinótica de altitude da 00Z de hoje (29/08),  nota-se um amplo cavado estendendo seu eixo entre o MS, oeste e leste de SP e seguindo pelo Atlântico. Na vanguarda deste cavado observa-se a presença do Jato Subtropical (JST), que atua entre MG, norte do RJ, ES e sul da BA e também seguindo pelo Atlântico. Estes sistemas auxiliam na nebulosidade verificada entre GO, MG, ES e no sul da BA (ver imagem de satélite). Uma ampla crista atua entre a Bolívia, Argentina, Uruguai e RS e favorece a subsidência na coluna atmosférica inibindo a formação de nebulosidade sobre estas áreas. A borda sul desta crista é contornada pelos Jatos Polar Norte (JPN) e Polar Sul (JPS), além do JST. Estes máximos de vento apresentam escoamento bastante zonal sobre a região da Patagônia o que indica, aproximadamente, a região preferencial da atuação dos sistemas frontais em superfície. O JST e o JPN contornam sobre o Pacífico um cavado que atua a sul de 20S. Sobre o Nordeste do país o predomínio da circulação é anticiclônico devido a um anticiclone sobre o Atlântico centrado em torno de 9S/18W. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009082900.gif
276,2009083000,0,"Na análise da carta sinótica de altitude da 00Z de hoje (30/08), nota-se sobre o centro-sul do país um padrão de bloqueio com a presença de um cavado com eixo entre o MS e SP e a sul deste sistema uma crista que atua sobre a Região Sul e o Atlântico. Esta crista sobre o Sul do país aliada ao padrão sinótico em nível médio da troposfera mantém o tempo praticamente sem nebulosidade e seco sobre esta Região. Entre a Bolívia, MT e grande parte da Região Norte o padrão de circulação é ciclônico devido a presença de um cavado sobre esta área que aliado a fatores termodinâmicos favorece a presença de nebulosidade sobre sua área de atuação. Sobre grande parte da Região Nordeste o padrão de circulação é anticiclônico devido a um anticiclone posicionado sobre o Atlântico a leste de 30W. O Jato Subtropical (JST), atua entre o norte do ES, extremo sul da BA e segue pelo Atlântico contornando um amplo cavado sobre este oceano. Este máximo de vento encontra-se acoplado ao Jato Polar Norte (JPN) sobre o Pacífico e, ambos seguem pelo continente e Atlântico onde verifica-se também a presença do Jato Polar Sul (JPS) a sul de 40S. Sobre o Pacífico tais máximos de vento tem circulação ciclônica devido a um cavado sobre este oceano e, entre o continente e Atlântico tomam circulação anticiclônica. Um ramo do JPS é observado sobre o Pacífico a sul de 50S.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009083000.gif
277,2009083100,0,"Na análise da carta de altitude da 00Z de hoje (31/08) observa-se um cavado sobre o Pacífico, com o Jato Polar Norte (JPN) acoplado com o Jato Subtropical (JST) a norte do cavado. No sul do continente, entre o Chile, Argentina e o Atlântico, o JPN acopla-se com o Jato Polar Sul (JPS), deslocando-se pelo oceano. Há nuvens altas por conta dos jatos entre a Argentina e o oceano. Um extenso cavado está sobre o Centro-Oeste, com eixo que chega até o PA. Os ventos associados com este cavado deslocam nuvens altas do sul do PA e do nordeste de MT para áreas de GO, MG e centro-sul da BA.  Entre este cavado e um anticiclone a oeste do AM há uma área de difluência dos ventos que atua sobre o nordeste do AM e mesmo em RR. 
Nota-se também uma área de significativa difluência dos ventos entre o nordeste da Argentina, Paraguai, MS e a Região Sul.

 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009083100.gif
278,2009090100,0,"Na análise da carta de altitude da 00Z de hoje (01/09), observa-se um cavado configurado meridionalmente sobre o interior do Brasil. Esta situação predomina e associada a um canal de umidade  causa nuvens e até nuvens convectivas no sul do PA, oeste de MT e GO. No AM o que predomina é a difluência gerada a oeste deste cavado e a alta centrada em 08S/72W. Sobre o Pacífico uma ampla área ciclônica predomina. Esta área de cavado é contornada pelo Jato Subtropical (JST). A saída deste máximo de ventos que contorna a área de alta comentada anteriormente, causa significativa difluência sobre o Sul do Brasil principalmente sobre o RS. O Jato Polar Norte (JPN) praticamente acoplado com o Jato Subtropical (JST), a leste deste cavado, atua praticamente sem ondulação entre o continente e o Atlântico. Este sistema esta associado ao sistema frontal observado entre Uruguai e extremo sul do RS.  Outro cavado configurado de forma zonal verifica-se entre o Pacífico, extremo sul do continente e Atlântico  sudoeste. Este sistema tem associado o jato Polar Sul.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090100.gif
279,2009090200,0,"Na análise da carta de altitude da 00Z de hoje (02/09) observa-se um cavado sobre o Pacífico com o Jato Subtropical (JST) e o Jato Polar Norte (JPN) acoplados. Estes ventos máximos das correntes de jato atingem também o centro-norte do Chile e da Argentina, passando a ter um escoamento anticiclônico, borda sul de um anticiclone cujo o centro encontra-se entre o noroesde de MS, sul de MT e extremo leste da Bolívia. O JST atinge também o extremo sul do RS, enquanto o que JPN atua na província de Buenos Aires-AR. Há nuvens altas tipo cirrus em áreas da Argentina e do Uruguai por conta da corrente de jato. No Atlântico o JPN acopla-se com o Jato Polar Sul (JPS), deslocando-se de forma zonal a sul de 35S. Nota-se um cavado atuando entre o extremo sul do TO e BA, que juntamente com o anticiclone descrito, mais um anticiclone na faixa norte do Nordeste e um cavado invertido sobre o AM, foram uma área de colo entre o nordeste de MT, sul do TO e extremo norte de GO. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090200.gif
280,2009090300,0,"Na análise da carta de altitude da 00Z de hoje (03/09) observa-se que o cavado que estava mais para oeste sobre o Pacífico em análises anteriores, já se aproximou muito mais do continente, com eixo bem próximo do Chile. O Jato Subtropical (JST) está acoplado com o Jato Polar Norte (JPN), atuando entre o centro-norte do Chile e da Argentina, atingindo também uma faixa entre o RS e a província de Buenos Aires-AR. Um cavado secundário é observado no extremo sul do continente. Na Região da Terra do Fogo há um ramo do Jato Polar Sul (JPS). No Atlântico os JPN e JST estão acoplados com o (JPS), a sul de 30S, com deslocamento variando entre ligeiramente anticiclônico e zonal, por conta de um anticiclone no continente que mantém uma crista que se estende pelo Atlântico. O centro deste anticiclone é verificado sobre o ES, com um centro secundário no sul do PA. Por compensação há um cavado que se estende do Atlântico até o nordeste da Região Nordeste.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090300.gif
281,2009090400,0,"Na análise da carta sinótica de altitude da 00Z de hoje (04/09), nota-se a presença de um cavado sobre a Argentina com suporte do Jato Polar Norte (JPN) entre este país, Uruguai e seguindo pelo Atlântico. O Paraguai e a Região Sul do Brasil encontram-se na vanguarda deste sistema e, nesta área verifica-se a presença de nebulosidade (ver imagem de satélite), nesta área observa-se a presença do Jato Subtropical (JST), que também contorna o cavado citado e segue pelo Atlântico com comportamento zonal acoplado ao JPN e Jato Polar Sul (JPS). A norte de 20S o predomínio da circulação é anticiclônico devido a um centro anticiclônico posicionado em 15S/52W. A combinação da circulação deste anticiclone e do cavado comentado anteriormente mantém um canal de umidade entre a Bolívia, MS, SP e a Região Sul do Brasil, além disso, nota-se difluência no escoamento sobre os Estados do Sul do Brasil, o que também auxilia na presença de nebulosidade e instabilidade. Um cavado invertido atua entre o nordeste do PA, MA, PI, oeste de PE e nordeste da BA, mas não há nebulosidade significativa devido a falta de umidade sobre esta área. Sobre o Pacífico, observam-se acoplados os JST, JPN e JPS.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090400.gif
282,2009090500,0,"Na análise da carta sinótica de altitude da 00Z de hoje (05/09), observa-se a presença de um significativo cavado entre o Pacífico, passando pelo norte do Chile, sul da Bolívia e centro-norte da Argentina. Sobre o Atlântico observa-se outro cavado, posicionado de maneira quase meridional ao longo de 48W, associado à frente fria em superfície. Os Jatos Subtropical (JST) e Polar Norte (JPN) contornam estes sistemas desde o Pacífico (na retaguarda do cavado), até o Atlântico (vanguarda do cavado), onde dá suporte (JST) ao sistema frontal em superfície. Além disso, o JST auxilia na formação de nebulosidade alta observada entre SC, PR e SP. A leste dos estados da PB, PE e AL, observa-se um anticiclone, de onde se estende uma crista que atua sobre o centro-norte da Região Nordeste e Região Norte. Embebidos neste fluxo observa-se algumas áreas de baixa pressão, como é o caso de um VCAN (Vórtice Ciclônico de Altos Níveis) observado no sul da BA,  e um cavado invertido entre o sudeste do PA e TO. Estes dois sistemas são observados apenas nas linhas de corrente. A combinação entre o fluxo do primeiro cavado comentado, somado ao fluxo anticiclônico entre as Regiões Norte e Nordeste, formam uma pista de ventos do quadrante noroeste, que atua desde o sudeste da Região Norte, passando pelo centro-sul das Regiões Centro-Oeste e Sudeste, além de SC, PR. Esta pista de ventos (presente também em 500hPa), auxiliam na formação de um canal de umidade, vinda de latitude mais baixas, e formando toda nebulosidade observada entre as Regiões Centro-Oeste, Sudeste e Sul do Brasil. O Jato Polar Sul (JPS) atua a sul de 40S.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090500.gif
283,2009090600,0,"Na análise da carta sinótica de altitude da 00Z de hoje (05/09), observa-se a presença de um cavado entre o sul do Peru e o RS. Os Jatos Subtropical (JST) e Polar Norte (JPN) contornam este sistema desde o Pacífico (na retaguarda do cavado), até o Atlântico (vanguarda do cavado), onde dá suporte (JST) à um sistema frontal em superfície. Além disso, o JST auxilia na formação de nebulosidade  observada entre o MS, PR e SP. A leste de PE, observa-se um anticiclone, de onde se estende uma crista que atua sobre a Região Nordeste e o TO. Sobre a Região Norte o fluxo também é anticiclônico. Embebidos neste fluxo observa-se algumas áreas de baixa pressão, como é o caso de um cavado invertido sobre o PA, responsável pela nebulosidade observada no sul deste estado. A combinação entre o fluxo do cavado comentado, somado ao fluxo anticiclônico entre as Regiões Norte e Nordeste, formam uma pista de ventos do quadrante noroeste, que atua desde o sudoeste da Região Norte, passando pelo centro-sul das Regiões Centro-Oeste e Sudeste, além de SC, PR. Esta pista de ventos (presente também em 500hPa), auxiliam na formação de um canal que advecta umidade de latitudes mais baixas para as Regiões Sul e sudeste, principalmente, formando toda nebulosidade observada neste setor (somado ao cavado que dá suporte dinâmico). O Jato Polar Sul (JPS) atua a sul de 40S, contornando um cavado frontal entre o sul do Pacífico e da Argentina.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090600.gif
284,2009090700,0,"Na análise da carta sinótica de altitude da 00Z de hoje (07/09), nota-se a presença de um cavado atuando com eixo entre o MT, MS e oeste da Região Sul do Brasil e, nas bordas norte e leste deste cavado observa-se atividade convectiva sobre os Estados de MT, GO, MG, norte e nordeste de SP, ES e RJ (ver imagem de satélite). Sobre a Região Sudeste do país verifica-se significativa difluência no escoamento. Na vanguarda do cavado citado, também observa-se a presença do Jato Subtropical (JST), que atua sobre SP e segue pelo Atlântico. Outro ramo deste máximo de vento atua entre o Pacífico, norte da Argentina e Paraguai e, acoplado a ele verifica-se um ramo do Jato Polar Norte (JPN). No Atlântico, entre 40 e 50S há um pequeno ramo do JPN acoplado a um ramo do Jato Polar Sul (JPS), estes máximos de vento atuam na vanguarda de um cavado frontal que encontra-se cruzando o sul da Argentina. A sul de 50S tanto sobre o Pacífico quanto sobre o Atlântico notam-se ramos do JPS. A norte de 10N, sobre o continente, o predomínio da circulação é anticiclônico e são observados dois centros, um deles encontra-se em torno de 8S/40W, sobre a Região Nordeste do país e, o segundo deles está centrado por volta de 3S/72W entre o Peru e sul da Colômbia. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090700.gif
285,2009090800,0,"Na análise da carta sinótica de altitude da 00Z do dia 08/09, nota-se que o escoamento dominante em grande parte do Continente é ciclônico, com a presença de um cavado, que tem sua intensidade mais acentuada em latitudes entre 20S e 40S. O eixo desse sistema se estende entre o leste da Bolívia, passando pelo nordeste da Argentina até a Bahia Blanca. O Jato Subtropical (JST) atua entre o Pacífico e o oeste do PR, e se acopla ao Jato Polar Norte (JPN), que está mais a sul e também entre o Pacífico e o leste do Urguai e mais significativo, pois prossegue para o Atlântico combinando-se com o Jato Polar Sul (JPS), mas num escoamento anticiclônico.  A presença dos JST e JPN contribuiram para a forte difluência na Região Sul e com isso gerando nebulosidade profunda do tipo cumulunimbus entre o RS e o Paraguai, passando pelo oeste de SC e sudoeste do PR. Na Região Norte há um centro anticiclônico no noroeste do AM, que contribui para a pouca nebulosidade na Região. Entre o sul do PA e o nordeste de MT um cavado auxilia na formação de nebulosidade nessa área. Na Região Nordeste a atuação de uma crista entre o MA e o sul da BA deixa o céu com poucas nuvens no interior dessa Região.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090800.gif
286,2009090900,0,"Na análise da carta sinótica de altitude da 00Z do dia 09/09, nota-se que o escoamento dominante em grande parte do Continente ainda é ciclônico, com a presença de um cavado, que tem sua intensidade mais acentuada em latitudes entre 20S e 40S. O eixo desse sistema se estende entre 22S/80W, passa pelas proximidades de Santiago do Chile, prossegue até a Bahia Blanca, nesse seguimento o grandiente de geopotencial apresenta forte intensidade. Da Bahia Blanca até o leste das Malvinas o cavado apresenta um fraco grandiente de geopotencial. Circundando esse amplo cavado aparece os Jatos Subtropical (JST) e Polar Norte (JPN) entre o Pacífico e o Atlântico. O Jato Polar Sul (JPS) se acopla com dois ramos ao JPN no Pacífico Sudeste e no Atlântico com os JPN e JST a leste de 45W e a sul de 50S, com curvatura anticiclônica. O escoamento apresenta um cavado e difluência entre nordeste de SP e o sul de MG, o que de certa forma contribuiu para a atividade convectiva nessas áreas e, com isso, gerando nebulosidade profunda do tipo cumulunimbus. Na Região Norte há um centro anticiclônico no noroeste do PA, que contribui para a pouca nebulosidade na Região. Entre o centro-sul do PA e o nordeste de MT um cavado auxilia na formação de nebulosidade nessa área. Na Região Nordeste a atuação de uma crista entre o CE e o oeste da BA deixa o céu com poucas nuvens no interior dessa Região.
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009090900.gif
287,2009091000,0,"Na análise da carta sinótica de altitude da 00Z de hoje (10/09), nota-se o predomínio da circulação ciclônica a sul de 15S sobre grande parte do continente, o que inclui o sul do Centro-Oeste, do Sudeste e a Região Sul do Brasil. Sobre o centro-norte do país o predomínio da circulação é anticiclônico devido a um anticiclone centrado em torno de 4S/54W. Este sistema inibe a formação de nebulosidade sobre grande parte da Região Norte (ver imagem de satélite). A combinação da circulação ciclônica sobre o centro-sul do país e da circulação anticiclônica sobre o centro-norte provoca uma área de difluência no escoamento que atinge o sul de GO, nordeste de MS, Triângulo Mineiro e sul de MG, ES, RJ e SP, que aliada aos fatores termodinâmicos, ou seja, calor e umidade favorece a formação de nebulosidade e atividade convectiva sobre estas áreas. Verifica-se a presença dos Jatos Subtropical (JST) e Polar Norte (JPN) acoplados desde o Pacífico, sul da Bolívia e norte da Argentina, Paraguai, Região Sul do Brasil e Uruguai, seguindo pelo Atlântico onde se acopla ao Jato Polar Sul (JPS). Sobre o Pacífico e sul do continente a sul de 40S nota-se a presença do JPN e JPS. 
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009091000.gif
288,2009091100,0,"Na análise da carta sinótica de altitude da 00Z de hoje (11/09), nota-se o predomínio da circulação ciclônica a sul de 20S. Um cavado desloca-se pelos Andes  contornado pelo Jato Polar Norte acoplando-se com a área de cavado com eixo entre a Província de Buenos Aires, Argentina, e Atlântico. O Jato Subtropical estende-se entre o Pacífico e o Atlântico cortando o continente entre extremo norte da Argentina, sul do Paraguia e norte do RS, A área de alta está bem configurada sobre o noroeste do continente com centro sobre o sul do AM e do PA, estendendo uma crista pelo Sudeste do Brasil até um centro sobre o Atlântico, a leste do PR.  
 Visualizar imagem de 250 hPA",http://img0.cptec.inpe.br/~rgptimg/Produtos-Pagina/Carta-Sinotica/Analise/Altitude/altitude_2009091100.gif
